c,h,l,n,o,t,v,vw
596.67,596.7799,596.59,388,596.65,2025-01-07T13:50:00Z,14818,596.677318
596.95,597.0,596.58,585,596.6,2025-01-07T13:55:00Z,61039,596.817698
597.1476,597.18,596.92,561,596.92,2025-01-07T14:00:00Z,37631,597.041243
597.1201,597.21,597.01,476,597.13,2025-01-07T14:05:00Z,15267,597.112298
597.12,597.12,596.95,334,597.07,2025-01-07T14:10:00Z,16185,597.032184
597.006,597.17,597.0,358,597.03,2025-01-07T14:15:00Z,10386,597.07162
596.99,597.0,596.88,365,596.99,2025-01-07T14:20:00Z,10875,596.935143
597.42,597.43,597.02,847,597.02,2025-01-07T14:25:00Z,73476,597.221468
596.98,597.75,596.92,10140,597.43,2025-01-07T14:30:00Z,781031,597.409219
596.22,597.065,596.18,7326,596.98,2025-01-07T14:35:00Z,532134,596.737847
596.915,596.97,596.1,5558,596.22,2025-01-07T14:40:00Z,371331,596.570913
596.7,597.3,596.63,6022,596.91,2025-01-07T14:45:00Z,377157,597.035705
596.81,597.3049,596.53,5148,596.6999,2025-01-07T14:50:00Z,344016,596.924156
596.34,597.06,596.23,5372,596.8,2025-01-07T14:55:00Z,386302,596.524861
593.74,596.34,593.66,16435,596.34,2025-01-07T15:00:00Z,1459031,594.535937
593.0441,594.14,592.88,11911,593.77,2025-01-07T15:05:00Z,1121086,593.530883
593.09,593.71,592.69,9220,593.05,2025-01-07T15:10:00Z,743589,593.164251
592.86,593.1,592.03,12963,593.0687,2025-01-07T15:15:00Z,865143,592.575039
593.83,593.97,592.79,8605,592.8699,2025-01-07T15:20:00Z,804790,593.398557
593.6,594.5601,593.54,8498,593.84,2025-01-07T15:25:00Z,810579,594.164736
592.52,593.75,592.11,7621,593.61,2025-01-07T15:30:00Z,580510,592.743786
590.9299,592.95,590.74,10332,592.55,2025-01-07T15:35:00Z,991072,591.920026
591.28,591.9345,590.74,8218,590.95,2025-01-07T15:40:00Z,1019164,591.119559
590.9096,591.19,590.27,8228,591.18,2025-01-07T15:45:00Z,772769,590.705587
591.77,592.19,590.83,8302,590.9,2025-01-07T15:50:00Z,618209,591.502557
593.44,593.49,591.76,8428,591.76,2025-01-07T15:55:00Z,718819,592.743777
593.4488,593.72,593.01,8507,593.45,2025-01-07T16:00:00Z,748406,593.391484
593.22,593.54,592.69,5681,593.45,2025-01-07T16:05:00Z,442692,593.191576
592.48,593.33,592.12,5344,593.19,2025-01-07T16:10:00Z,504424,592.739849
592.42,592.7799,592.05,4130,592.44,2025-01-07T16:15:00Z,260079,592.429823
592.64,593.04,592.05,4656,592.47,2025-01-07T16:20:00Z,280055,592.466651
593.11,593.45,592.54,5500,592.62,2025-01-07T16:25:00Z,573020,592.98603
592.12,593.194,592.0,6223,593.02,2025-01-07T16:30:00Z,587100,592.548408
592.95,593.0375,591.41,5195,592.14,2025-01-07T16:35:00Z,366624,592.102939
592.25,593.26,592.1401,4578,592.94,2025-01-07T16:40:00Z,325085,592.639145
592.27,592.72,592.1,2683,592.25,2025-01-07T16:45:00Z,138911,592.376646
591.01,592.24,590.91,5191,592.24,2025-01-07T16:50:00Z,391330,591.485984
590.7,591.22,590.51,4407,591.05,2025-01-07T16:55:00Z,340679,590.808622
590.97,591.31,590.7,5005,590.715,2025-01-07T17:00:00Z,432442,591.087851
590.84,591.0999,590.55,3871,590.97,2025-01-07T17:05:00Z,329544,590.807748
591.385,591.41,590.47,4151,590.83,2025-01-07T17:10:00Z,300511,590.874033
591.47,591.73,591.15,4557,591.37,2025-01-07T17:15:00Z,361592,591.390405
590.77,591.52,590.72,3961,591.46,2025-01-07T17:20:00Z,291741,591.175177
590.62,590.9,590.2125,4652,590.79,2025-01-07T17:25:00Z,354192,590.553085
591.3,591.58,590.56,3275,590.65,2025-01-07T17:30:00Z,209887,591.148616
590.73,591.32,590.44,3788,591.28,2025-01-07T17:35:00Z,253557,590.957048
590.41,590.8105,590.3,3009,590.63,2025-01-07T17:40:00Z,184958,590.461313
590.0,590.4496,589.821,5373,590.395,2025-01-07T17:45:00Z,333243,590.056256
590.2342,590.24,589.64,4162,590.11,2025-01-07T17:50:00Z,312453,589.898355
590.905,590.99,590.16,4804,590.2199,2025-01-07T17:55:00Z,344715,590.49661
591.22,591.4,590.84,3839,590.91,2025-01-07T18:00:00Z,297190,591.140926
591.8065,591.84,591.15,3618,591.21,2025-01-07T18:05:00Z,316696,591.491832
591.83,591.9513,591.57,4182,591.78,2025-01-07T18:10:00Z,350026,591.75814
591.95,592.07,591.52,2914,591.85,2025-01-07T18:15:00Z,166319,591.792795
592.12,592.25,591.845,3094,591.92,2025-01-07T18:20:00Z,233628,592.038533
592.28,592.409,592.0,3436,592.12,2025-01-07T18:25:00Z,354116,592.273635
591.86,592.28,591.74,3924,592.28,2025-01-07T18:30:00Z,208766,591.957148
591.43,591.95,591.23,3517,591.86,2025-01-07T18:35:00Z,232720,591.534553
590.955,591.46,590.73,3120,591.44,2025-01-07T18:40:00Z,947036,591.038284
591.09,591.31,590.9246,2695,590.98,2025-01-07T18:45:00Z,214623,591.102713
591.04,591.3,590.9,2304,591.08,2025-01-07T18:50:00Z,127186,591.116838
591.0,591.16,590.828,2218,591.06,2025-01-07T18:55:00Z,167910,590.967837
591.14,591.47,590.88,3350,591.0,2025-01-07T19:00:00Z,253456,591.193264
591.27,591.4199,591.01,2372,591.16,2025-01-07T19:05:00Z,145867,591.222552
591.13,591.57,591.09,3238,591.27,2025-01-07T19:10:00Z,202286,591.396768
590.91,591.16,590.818,3227,591.13,2025-01-07T19:15:00Z,253441,590.948069
590.83,591.0377,590.55,2920,590.93,2025-01-07T19:20:00Z,622553,590.79446
591.07,591.16,590.85,2774,590.85,2025-01-07T19:25:00Z,219104,590.985324
590.66,591.1,590.55,3137,591.06,2025-01-07T19:30:00Z,212497,590.709122
590.0999,590.74,590.07,4473,590.65,2025-01-07T19:35:00Z,552604,590.443192
590.65,590.69,589.83,5188,590.09,2025-01-07T19:40:00Z,558820,590.159064
590.03,590.85,590.0,3267,590.64,2025-01-07T19:45:00Z,251849,590.438427
590.13,590.4395,590.02,3198,590.04,2025-01-07T19:50:00Z,221645,590.17626
590.02,590.23,589.92,3328,590.15,2025-01-07T19:55:00Z,208866,590.04208
589.62,590.13,589.31,5663,590.02,2025-01-07T20:00:00Z,455123,589.627469
589.19,589.87,589.08,4609,589.6114,2025-01-07T20:05:00Z,529005,589.464565
588.88,589.145,588.68,6803,589.145,2025-01-07T20:10:00Z,618265,588.88439
588.54,589.11,588.47,6150,588.905,2025-01-07T20:15:00Z,661767,588.82894
587.82,588.54,587.69,9334,588.54,2025-01-07T20:20:00Z,1057366,588.039107
587.83,588.24,587.76,6284,587.83,2025-01-07T20:25:00Z,562530,588.013877
587.342,588.19,587.29,8516,587.82,2025-01-07T20:30:00Z,1165668,587.740684
587.79,587.8,586.78,14198,587.35,2025-01-07T20:35:00Z,2707374,587.106378
587.7,588.55,587.69,10912,587.77,2025-01-07T20:40:00Z,1544695,588.214134
588.09,588.27,587.48,10161,587.74,2025-01-07T20:45:00Z,1574498,587.946264
588.5,588.635,587.84,12431,588.1,2025-01-07T20:50:00Z,1246406,588.300663
588.72,588.8502,588.41,21402,588.5,2025-01-07T20:55:00Z,3434214,588.6248
588.81,591.273,588.63,2309,588.73,2025-01-07T21:00:00Z,4011169,588.674917
589.0,589.0,588.84,871,588.86,2025-01-07T21:05:00Z,904749,588.937156
589.04,589.06,588.87,602,588.94,2025-01-07T21:10:00Z,7779031,588.962645
589.06,589.15,589.01,455,589.04,2025-01-07T21:15:00Z,52993,589.063834
588.91,589.09,588.76,420,589.08,2025-01-07T21:20:00Z,135403,588.983163
588.87,589.01,588.6416,448,588.95,2025-01-07T21:25:00Z,581817,588.673229
588.89,588.95,588.85,263,588.9,2025-01-07T21:30:00Z,18542,588.908622
588.7901,588.93,588.63,347,588.93,2025-01-07T21:35:00Z,72800,588.827037
588.84,588.84,588.76,329,588.7999,2025-01-07T21:40:00Z,297237,588.798771
588.86,588.91,588.8,383,588.86,2025-01-07T21:45:00Z,49720,588.842025
588.63,588.85,588.63,603,588.85,2025-01-07T21:50:00Z,127509,588.635407
588.72,588.73,588.64,272,588.64,2025-01-07T21:55:00Z,10556,588.694126
588.8,588.8,588.76,58,588.76,2025-01-07T22:00:00Z,1278,588.776219
588.79,588.86,588.75,186,588.751,2025-01-07T22:05:00Z,488552,588.810062
588.8398,588.8399,588.79,41,588.79,2025-01-07T22:10:00Z,1970,588.797462
588.82,588.84,588.82,126,588.83,2025-01-07T22:15:00Z,8161,588.828067
588.83,588.9,588.82,88,588.82,2025-01-07T22:20:00Z,9878,588.86742
588.84,588.84,588.83,91,588.84,2025-01-07T22:25:00Z,2992,588.837193
588.71,588.8201,588.71,142,588.8201,2025-01-07T22:30:00Z,5074,588.753435
588.8,588.8,588.76,75,588.76,2025-01-07T22:35:00Z,2180,588.772019
588.78,588.8,588.78,31,588.8,2025-01-07T22:40:00Z,1738,588.793221
588.82,588.82,588.75,83,588.75,2025-01-07T22:45:00Z,4140,588.762202
588.77,588.77,588.76,46,588.76,2025-01-07T22:50:00Z,2640,588.760711
588.77,588.82,588.72,95,588.82,2025-01-07T22:55:00Z,11893,588.750095
588.65,588.78,588.63,286,588.74,2025-01-07T23:00:00Z,76297,588.639267
588.1901,588.63,588.18,195,588.63,2025-01-07T23:05:00Z,15596,588.354732
588.4005,588.51,588.34,91,588.34,2025-01-07T23:10:00Z,3693,588.377319
588.6888,588.6888,588.42,65,588.42,2025-01-07T23:15:00Z,4540,588.485716
588.66,588.78,588.6201,50,588.721,2025-01-07T23:20:00Z,4576,588.685177
588.65,588.74,588.65,83,588.67,2025-01-07T23:25:00Z,2087,588.681553
588.79,588.79,588.65,106,588.65,2025-01-07T23:30:00Z,6970,588.759056
588.86,588.94,588.82,90,588.86,2025-01-07T23:35:00Z,14631,588.895715
588.84,588.84,588.84,22,588.84,2025-01-07T23:40:00Z,355,588.84
588.69,588.78,588.68,71,588.7,2025-01-07T23:45:00Z,1650,588.725469
588.92,588.92,588.831,46,588.88,2025-01-07T23:50:00Z,1116,588.865522
589.15,589.16,588.93,127,588.93,2025-01-07T23:55:00Z,11467,589.084038
589.1001,589.2519,589.1001,95,589.16,2025-01-08T00:00:00Z,2700,589.185054
589.13,589.1791,589.01,68,589.1791,2025-01-08T00:05:00Z,3540,589.100594
589.39,589.44,589.3,82,589.3,2025-01-08T00:10:00Z,2921,589.363696
589.4,589.41,589.37,80,589.41,2025-01-08T00:15:00Z,4345,589.390877
589.38,589.4299,589.27,125,589.4299,2025-01-08T00:20:00Z,23503,589.356296
589.34,589.39,589.34,28,589.39,2025-01-08T00:25:00Z,1976,589.344286
589.37,589.37,589.33,74,589.36,2025-01-08T00:30:00Z,11339,589.356235
589.48,589.52,589.41,52,589.41,2025-01-08T00:35:00Z,2967,589.461467
589.55,589.55,589.5,105,589.52,2025-01-08T00:40:00Z,18123,589.53956
589.6,589.62,589.51,93,589.5699,2025-01-08T00:45:00Z,1846,589.557492
589.4,589.5,589.4,39,589.5,2025-01-08T00:50:00Z,1289,589.419012
589.48,589.5,589.32,128,589.35,2025-01-08T00:55:00Z,10914,589.444963
589.7,589.7,589.7,1,589.7,2025-01-08T01:00:00Z,100,589.7
589.48,589.58,589.48,8,589.58,2025-01-08T01:15:00Z,518,589.533242
589.7,589.7,589.7,2,589.7,2025-01-08T01:25:00Z,180,589.7
589.81,589.83,589.81,7,589.83,2025-01-08T01:30:00Z,361,589.822593
589.98,589.98,589.96,2,589.96,2025-01-08T01:40:00Z,200,589.97
590.08,590.08,590.0,2,590.0,2025-01-08T01:45:00Z,291,590.052509
590.22,590.22,590.22,5,590.22,2025-01-08T01:50:00Z,162,590.22
590.15,590.15,590.13,9,590.13,2025-01-08T01:55:00Z,567,590.134024
590.3,590.3,590.3,5,590.3,2025-01-08T02:05:00Z,503,590.3
590.1,590.1,590.1,6,590.1,2025-01-08T02:25:00Z,257,590.1
589.82,590.08,589.82,14,590.08,2025-01-08T02:30:00Z,349,589.974081
589.68,589.69,589.68,7,589.69,2025-01-08T02:35:00Z,359,589.686762
589.74,589.74,589.74,5,589.74,2025-01-08T02:40:00Z,728,589.74
589.97,589.97,589.97,2,589.97,2025-01-08T02:45:00Z,101,589.97
590.08,590.08,590.08,2,590.08,2025-01-08T02:55:00Z,102,590.08
589.82,589.82,589.82,3,589.82,2025-01-08T03:10:00Z,201,589.82
589.78,589.92,589.78,9,589.85,2025-01-08T03:40:00Z,5506,589.904424
589.88,589.88,589.88,2,589.88,2025-01-08T03:45:00Z,245,589.88
590.13,590.13,590.13,2,590.13,2025-01-08T04:05:00Z,103,590.13
590.21,590.21,590.21,2,590.21,2025-01-08T04:10:00Z,101,590.21
590.2,590.2,590.2,3,590.2,2025-01-08T04:40:00Z,301,590.2
590.08,590.08,590.08,8,590.08,2025-01-08T04:50:00Z,220,590.08
590.04,590.04,590.04,4,590.04,2025-01-08T05:05:00Z,210,590.04
590.01,590.01,590.01,2,590.01,2025-01-08T05:10:00Z,900,590.01
590.1,590.1,590.1,1,590.1,2025-01-08T05:15:00Z,100,590.1
590.25,590.25,590.25,3,590.25,2025-01-08T05:35:00Z,102,590.25
590.39,590.39,590.29,6,590.29,2025-01-08T05:40:00Z,217,590.34
590.6,590.6,590.4,7,590.4,2025-01-08T05:45:00Z,446,590.538462
590.5,590.5,590.5,2,590.5,2025-01-08T05:50:00Z,320,590.5
590.56,590.56,590.45,3,590.45,2025-01-08T06:10:00Z,290,590.495294
590.16,590.45,590.15,14,590.45,2025-01-08T06:30:00Z,949,590.243199
590.05,590.05,590.05,7,590.05,2025-01-08T06:35:00Z,848,590.05
589.81,589.81,589.81,4,589.81,2025-01-08T07:05:00Z,310,589.81
589.6,589.6,589.45,16,589.45,2025-01-08T07:10:00Z,609,589.568362
589.45,589.45,589.43,4,589.43,2025-01-08T07:15:00Z,505,589.445902
589.38,589.38,589.38,3,589.38,2025-01-08T07:20:00Z,611,589.38
589.33,589.33,589.33,3,589.33,2025-01-08T07:25:00Z,106,589.33
589.54,589.56,589.54,3,589.56,2025-01-08T07:45:00Z,1310,589.542569
589.85,589.85,589.84,2,589.84,2025-01-08T07:55:00Z,480,589.846458
589.74,589.74,589.74,3,589.74,2025-01-08T08:00:00Z,255,589.74
590.0,590.0,590.0,1,590.0,2025-01-08T08:15:00Z,798,590.0
590.45,590.45,589.8,106,589.8,2025-01-08T09:00:00Z,8574,590.025223
590.5,590.54,590.35,57,590.35,2025-01-08T09:05:00Z,1718,590.493922
590.43,590.53,590.43,39,590.53,2025-01-08T09:10:00Z,1449,590.489055
590.45,590.5,590.33,44,590.43,2025-01-08T09:15:00Z,4493,590.485331
590.5,590.5,590.43,24,590.5,2025-01-08T09:20:00Z,2604,590.497082
590.5,590.5,590.5,13,590.5,2025-01-08T09:25:00Z,1662,590.5
590.24,590.34,590.24,39,590.33,2025-01-08T09:30:00Z,1371,590.292
590.32,590.32,590.23,25,590.25,2025-01-08T09:35:00Z,1539,590.25381
590.41,590.41,590.41,2,590.41,2025-01-08T09:40:00Z,201,590.41
590.3,590.3,590.3,5,590.3,2025-01-08T09:45:00Z,304,590.3
590.32,590.32,590.13,38,590.2,2025-01-08T09:50:00Z,4431,590.205916
590.33,590.33,590.33,4,590.33,2025-01-08T09:55:00Z,216,590.33
590.66,590.71,590.52,22,590.52,2025-01-08T10:00:00Z,3012,590.6136
590.5,590.59,590.5,14,590.59,2025-01-08T10:05:00Z,449,590.566502
590.45,590.6,590.45,11,590.6,2025-01-08T10:10:00Z,684,590.5
590.65,590.65,590.54,22,590.54,2025-01-08T10:15:00Z,587,590.616
590.5,590.5,590.44,37,590.46,2025-01-08T10:20:00Z,6512,590.493183
590.6,590.6,590.53,6,590.53,2025-01-08T10:25:00Z,510,590.5475
590.45,590.45,590.45,7,590.45,2025-01-08T10:30:00Z,182,590.45
590.65,590.65,590.62,11,590.62,2025-01-08T10:35:00Z,964,590.630093
590.63,590.67,590.63,12,590.67,2025-01-08T10:40:00Z,393,590.65
590.71,590.71,590.64,17,590.66,2025-01-08T10:45:00Z,1372,590.650819
590.8,590.8,590.75,19,590.75,2025-01-08T10:50:00Z,551,590.783333
590.77,590.77,590.77,3,590.77,2025-01-08T10:55:00Z,486,590.77
590.78,590.84,590.78,38,590.84,2025-01-08T11:00:00Z,3137,590.805
590.69,590.75,590.69,28,590.75,2025-01-08T11:05:00Z,879,590.723333
590.45,590.68,590.45,52,590.68,2025-01-08T11:10:00Z,1490,590.533675
590.31,590.31,590.3,16,590.3,2025-01-08T11:15:00Z,424,590.303509
590.04,590.2,590.04,91,590.2,2025-01-08T11:20:00Z,3895,590.104
589.47,590.01,588.25,312,590.01,2025-01-08T11:25:00Z,35656,588.909364
588.15,589.53,587.51,379,589.53,2025-01-08T11:30:00Z,48734,588.051393
587.44,588.65,587.44,247,588.5,2025-01-08T11:35:00Z,20341,588.128107
587.66,587.66,587.05,199,587.39,2025-01-08T11:40:00Z,12691,587.438648
588.38,588.47,587.71,143,588.0,2025-01-08T11:45:00Z,12391,588.041124
588.52,588.78,588.23,145,588.23,2025-01-08T11:50:00Z,33298,588.496909
588.8,589.01,588.61,74,588.63,2025-01-08T11:55:00Z,4021,588.82625
587.94,588.9,587.88,530,588.9,2025-01-08T12:00:00Z,65999,588.168104
588.23,588.31,587.75,252,587.87,2025-01-08T12:05:00Z,29158,587.926027
587.62,588.47,587.61,175,588.13,2025-01-08T12:10:00Z,16884,587.96342
587.1,587.58,586.94,551,587.53,2025-01-08T12:15:00Z,67689,587.222667
586.9,587.15,586.58,437,586.95,2025-01-08T12:20:00Z,34950,586.892305
586.59,586.89,586.2,452,586.79,2025-01-08T12:25:00Z,41581,586.47552
586.14,586.64,586.07,658,586.64,2025-01-08T12:30:00Z,93056,586.258095
587.33,587.6,586.6,377,586.6,2025-01-08T12:35:00Z,40831,587.197895
587.33,587.51,586.97,222,587.32,2025-01-08T12:40:00Z,21186,587.209429
586.83,587.55,586.83,424,587.41,2025-01-08T12:45:00Z,67719,587.241013
586.71,587.04,586.69,246,586.92,2025-01-08T12:50:00Z,30309,586.92188
586.75,586.79,586.56,331,586.74,2025-01-08T12:55:00Z,37064,586.679366
588.01,590.6,586.1999,2102,587.77,2025-01-08T13:00:00Z,168822,587.851169
587.63,588.0,587.28,572,588.0,2025-01-08T13:05:00Z,70916,587.635887
587.75,587.82,587.58,226,587.64,2025-01-08T13:10:00Z,17034,587.684325
587.9,588.5,587.71,511,587.71,2025-01-08T13:15:00Z,63727,588.170091
588.81,589.1399,587.9227,338,587.98,2025-01-08T13:20:00Z,30524,588.29549
588.68,589.26,588.68,520,588.92,2025-01-08T13:25:00Z,81824,589.11244
588.16,589.63,587.96,1334,588.52,2025-01-08T13:30:00Z,192311,588.978092
588.37,588.75,588.06,433,588.27,2025-01-08T13:35:00Z,53732,588.424063
588.06,588.4204,587.98,558,588.28,2025-01-08T13:40:00Z,69443,588.154048
588.66,588.66,588.0912,306,588.0912,2025-01-08T13:45:00Z,17330,588.434561
588.83,588.83,588.34,227,588.78,2025-01-08T13:50:00Z,6594,588.56222
589.19,589.24,588.73,337,588.73,2025-01-08T13:55:00Z,31980,589.071167
589.01,589.42,588.97,400,589.28,2025-01-08T14:00:00Z,32024,589.171428
588.7083,589.02,588.525,374,588.98,2025-01-08T14:05:00Z,23091,588.793359
588.49,589.0,588.49,359,588.6,2025-01-08T14:10:00Z,19684,588.696925
588.45,588.51,588.33,333,588.41,2025-01-08T14:15:00Z,25437,588.420168
588.38,588.6112,588.17,493,588.4791,2025-01-08T14:20:00Z,43393,588.34276
588.7,589.09,588.54,905,588.64,2025-01-08T14:25:00Z,134982,588.796738
588.235,588.77,587.44,12455,588.7,2025-01-08T14:30:00Z,1090362,588.147828
587.38,588.49,587.3201,8111,588.22,2025-01-08T14:35:00Z,670599,587.988522
587.79,588.2275,587.15,8195,587.4,2025-01-08T14:40:00Z,767445,587.682337
588.09,588.15,586.94,9765,587.76,2025-01-08T14:45:00Z,719768,587.681709
587.11,588.52,586.5001,9370,588.09,2025-01-08T14:50:00Z,762142,587.412716
587.38,587.76,586.89,5167,587.23,2025-01-08T14:55:00Z,342896,587.307456
588.55,588.73,587.12,7734,587.3,2025-01-08T15:00:00Z,606486,588.170179
588.2501,588.59,588.0302,6329,588.58,2025-01-08T15:05:00Z,409786,588.289549
586.43,588.6454,586.35,8817,588.28,2025-01-08T15:10:00Z,661647,587.332625
586.89,587.08,586.1,8092,586.45,2025-01-08T15:15:00Z,587107,586.598484
587.09,587.34,586.0,9146,586.89,2025-01-08T15:20:00Z,425214,586.527006
586.475,587.37,586.24,5701,587.1,2025-01-08T15:25:00Z,970456,586.821691
586.9,587.02,586.38,4670,586.47,2025-01-08T15:30:00Z,431764,586.720667
587.37,588.19,586.892,5755,586.892,2025-01-08T15:35:00Z,514531,587.713893
587.2,587.64,586.96,4664,587.37,2025-01-08T15:40:00Z,326903,587.327545
587.4,587.51,586.81,3606,587.24,2025-01-08T15:45:00Z,179724,587.169933
588.18,588.49,587.42,5127,587.42,2025-01-08T15:50:00Z,657387,588.110403
588.42,588.47,588.02,4073,588.2,2025-01-08T15:55:00Z,296500,588.266975
587.83,588.5,587.76,4414,588.42,2025-01-08T16:00:00Z,304698,588.051654
587.95,588.24,587.205,4237,587.8297,2025-01-08T16:05:00Z,281470,587.646955
588.095,588.47,587.9215,3590,587.94,2025-01-08T16:10:00Z,263646,588.181104
588.1192,588.17,587.72,2642,588.08,2025-01-08T16:15:00Z,147578,587.985571
588.47,588.72,588.13,4222,588.13,2025-01-08T16:20:00Z,300945,588.519699
588.11,588.54,587.94,3452,588.49,2025-01-08T16:25:00Z,208440,588.20596
588.59,588.69,588.12,2706,588.12,2025-01-08T16:30:00Z,144688,588.499284
589.44,589.53,588.57,5457,588.57,2025-01-08T16:35:00Z,469219,589.220896
589.7465,589.94,589.16,5637,589.46,2025-01-08T16:40:00Z,481274,589.596137
589.5001,589.76,589.4028,3312,589.76,2025-01-08T16:45:00Z,189879,589.580462
589.28,589.57,589.18,3172,589.5,2025-01-08T16:50:00Z,191911,589.395532
589.43,589.53,588.9805,2522,589.21,2025-01-08T16:55:00Z,158004,589.295102
588.4401,589.4595,588.42,3548,589.4254,2025-01-08T17:00:00Z,215412,588.865356
588.02,588.54,587.69,3966,588.47,2025-01-08T17:05:00Z,258348,588.116761
587.31,588.08,587.167,3735,588.0,2025-01-08T17:10:00Z,244626,587.627208
587.37,587.59,587.06,3451,587.28,2025-01-08T17:15:00Z,320838,587.303976
586.68,587.5777,586.475,4606,587.39,2025-01-08T17:20:00Z,796062,586.937775
585.63,586.88,585.38,7387,586.75,2025-01-08T17:25:00Z,515302,586.131108
585.87,586.14,585.195,6980,585.64,2025-01-08T17:30:00Z,1166476,585.753479
585.62,586.055,585.57,4011,585.89,2025-01-08T17:35:00Z,243420,585.774545
586.5,586.52,585.535,4725,585.57,2025-01-08T17:40:00Z,377178,586.215138
586.0751,586.6,585.98,3282,586.48,2025-01-08T17:45:00Z,310116,586.272201
586.635,586.84,586.07,3162,586.07,2025-01-08T17:50:00Z,179435,586.564653
586.9432,587.26,586.49,3608,586.63,2025-01-08T17:55:00Z,733483,586.902867
588.07,588.35,586.88,6173,586.94,2025-01-08T18:00:00Z,437503,587.738431
588.055,588.44,587.77,4856,588.08,2025-01-08T18:05:00Z,351032,588.097861
588.23,588.48,587.96,3974,588.06,2025-01-08T18:10:00Z,235943,588.225034
588.57,588.7399,588.16,3888,588.24,2025-01-08T18:15:00Z,328536,588.527243
588.66,588.66,588.09,3986,588.51,2025-01-08T18:20:00Z,354316,588.372438
589.11,589.57,588.6,4449,588.6487,2025-01-08T18:25:00Z,390764,589.124992
588.74,589.13,588.69,4335,589.12,2025-01-08T18:30:00Z,262134,588.920076
589.305,589.41,588.74,3032,588.77,2025-01-08T18:35:00Z,178807,589.124704
589.19,589.34,588.83,2917,589.34,2025-01-08T18:40:00Z,173509,589.049365
588.4,589.16,588.34,4101,589.16,2025-01-08T18:45:00Z,249635,588.745544
587.21,588.54,586.96,5161,588.39,2025-01-08T18:50:00Z,460142,587.674136
587.77,587.92,587.08,3829,587.21,2025-01-08T18:55:00Z,293672,587.548016
587.758,587.87,587.09,4565,587.8,2025-01-08T19:00:00Z,358705,587.532044
589.49,589.52,587.7399,7174,587.74,2025-01-08T19:05:00Z,636046,588.740164
588.095,589.49,588.02,5001,589.49,2025-01-08T19:10:00Z,961883,588.823109
589.31,589.325,588.1,4073,588.15,2025-01-08T19:15:00Z,426325,588.89614
589.81,590.08,589.0929,4919,589.28,2025-01-08T19:20:00Z,898386,589.617306
590.2716,590.5799,589.43,5656,589.825,2025-01-08T19:25:00Z,652162,590.109546
588.974,590.28,588.91,4920,590.28,2025-01-08T19:30:00Z,450911,589.491226
588.67,589.38,588.63,3725,589.03,2025-01-08T19:35:00Z,262803,588.961561
588.48,588.85,588.2,4225,588.7,2025-01-08T19:40:00Z,344545,588.526105
588.67,588.93,588.31,3776,588.46,2025-01-08T19:45:00Z,309861,588.587071
588.278,588.92,588.22,3070,588.675,2025-01-08T19:50:00Z,212150,588.546212
588.53,588.74,588.17,3905,588.35,2025-01-08T19:55:00Z,356087,588.485697
588.8899,588.8995,588.38,2906,588.54,2025-01-08T20:00:00Z,203365,588.716321
588.43,588.99,588.2692,2774,588.88,2025-01-08T20:05:00Z,553581,588.625954
587.905,588.75,587.88,4731,588.474,2025-01-08T20:10:00Z,358290,588.284431
588.718,588.86,587.92,4512,587.92,2025-01-08T20:15:00Z,305084,588.520613
589.0374,589.15,588.7032,3346,588.81,2025-01-08T20:20:00Z,330137,588.931815
589.09,589.29,588.74,3355,589.06,2025-01-08T20:25:00Z,238232,589.006253
588.56,589.27,588.53,4292,589.105,2025-01-08T20:30:00Z,353879,589.018257
588.31,588.8,588.3,4622,588.53,2025-01-08T20:35:00Z,409151,588.538622
588.87,589.01,588.23,5330,588.32,2025-01-08T20:40:00Z,448365,588.606906
588.92,589.0,588.67,5001,588.87,2025-01-08T20:45:00Z,412622,588.880839
589.385,589.51,588.89,12389,588.91,2025-01-08T20:50:00Z,1614991,589.254039
589.42,589.79,589.08,21000,589.38,2025-01-08T20:55:00Z,4644349,589.379352
589.57,590.0,589.41,1929,589.415,2025-01-08T21:00:00Z,1887653,589.578017
589.64,589.68,589.41,609,589.59,2025-01-08T21:05:00Z,1190893,589.519271
589.3,589.66,589.23,885,589.63,2025-01-08T21:10:00Z,2502068,589.395237
589.46,589.49,589.34,278,589.34,2025-01-08T21:15:00Z,42212,589.413088
589.32,589.5679,589.29,471,589.46,2025-01-08T21:20:00Z,309207,589.529871
589.59,589.64,589.3607,279,589.3607,2025-01-08T21:25:00Z,38334,589.452069
588.97,589.62,588.96,408,589.62,2025-01-08T21:30:00Z,81782,589.427768
588.76,589.06,588.59,533,589.06,2025-01-08T21:35:00Z,77104,588.838873
588.94,588.99,588.8,259,588.88,2025-01-08T21:40:00Z,72997,588.907062
589.12,589.12,588.93,392,588.94,2025-01-08T21:45:00Z,45133,588.998246
589.1,589.16,589.02,116,589.09,2025-01-08T21:50:00Z,6513,589.069365
588.96,589.12,588.96,136,589.11,2025-01-08T21:55:00Z,50545,589.061662
589.05,589.07,588.91,161,588.91,2025-01-08T22:00:00Z,352689,589.010852
589.1,589.14,588.92,201,589.0,2025-01-08T22:05:00Z,28038,589.070286
589.01,589.13,589.01,104,589.1,2025-01-08T22:10:00Z,15905,589.115102
589.02,589.1,589.02,67,589.05,2025-01-08T22:15:00Z,3361,589.032925
588.94,589.02,588.94,138,589.02,2025-01-08T22:20:00Z,13812,588.975654
