c,h,l,n,o,t,v,vw
308.84,308.91,308.7227,579,308.81,2025-02-14T18:15:00Z,23273,308.819401
309.01,309.07,308.81,417,308.8175,2025-02-14T18:20:00Z,12556,308.953878
308.85,309.06,308.85,453,309.02,2025-02-14T18:25:00Z,14671,308.978881
309.07,309.1,308.8418,467,309.0199,2025-02-14T18:30:00Z,11961,308.995228
309.1055,309.17,309.02,384,309.14,2025-02-14T18:35:00Z,8773,309.093204
309.0,309.19,309.0,442,309.17,2025-02-14T18:40:00Z,14649,309.126527
309.44,309.44,309.0,460,309.005,2025-02-14T18:45:00Z,13640,309.167813
308.87,309.4573,308.87,532,309.38,2025-02-14T18:50:00Z,17911,309.175202
309.0,309.13,308.925,296,308.925,2025-02-14T18:55:00Z,7131,308.991213
308.81,309.0,308.78,418,309.0,2025-02-14T19:00:00Z,13900,308.890597
308.9412,309.0,308.815,384,308.8899,2025-02-14T19:05:00Z,11017,308.910397
309.0,309.15,308.92,459,309.018,2025-02-14T19:10:00Z,13419,309.05316
308.84,309.08,308.84,372,309.0,2025-02-14T19:15:00Z,9442,308.93044
308.73,308.82,308.67,390,308.82,2025-02-14T19:20:00Z,10589,308.737456
308.465,308.7,308.44,536,308.68,2025-02-14T19:25:00Z,15123,308.542978
308.645,308.645,308.46,441,308.466,2025-02-14T19:30:00Z,20462,308.514889
308.585,308.66,308.46,449,308.645,2025-02-14T19:35:00Z,10564,308.556518
308.55,308.6,308.4926,371,308.585,2025-02-14T19:40:00Z,8166,308.548412
308.53,308.69,308.5,471,308.55,2025-02-14T19:45:00Z,12973,308.623996
308.96,308.97,308.55,653,308.56,2025-02-14T19:50:00Z,22442,308.733743
309.0651,309.0651,308.82,510,308.94,2025-02-14T19:55:00Z,14991,308.920186
308.96,309.24,308.94,615,309.08,2025-02-14T20:00:00Z,19458,309.055134
308.685,308.98,308.6125,559,308.93,2025-02-14T20:05:00Z,13745,308.818769
308.542,308.7423,308.46,519,308.7,2025-02-14T20:10:00Z,20206,308.548718
308.265,308.53,308.21,567,308.53,2025-02-14T20:15:00Z,22678,308.339491
308.25,308.47,308.129,714,308.265,2025-02-14T20:20:00Z,20921,308.27695
308.025,308.225,308.0,704,308.22,2025-02-14T20:25:00Z,19421,308.119851
307.96,308.14,307.78,969,308.025,2025-02-14T20:30:00Z,34186,308.010029
308.13,308.15,307.891,833,307.92,2025-02-14T20:35:00Z,21470,308.041062
308.08,308.19,307.991,885,308.1,2025-02-14T20:40:00Z,23784,308.096812
307.84,308.11,307.82,1104,308.02,2025-02-14T20:45:00Z,38543,307.980029
308.44,308.46,307.87,1876,307.91,2025-02-14T20:50:00Z,65721,308.249839
308.4,308.68,308.37,3773,308.37,2025-02-14T20:55:00Z,198658,308.547026
308.55,308.55,308.55,97,308.55,2025-02-14T21:00:00Z,656796,308.55
308.23,308.23,308.23,2,308.23,2025-02-14T21:10:00Z,118,308.23
308.5865,308.5865,308.5865,1,308.5865,2025-02-15T00:10:00Z,100,308.5865
308.0735,308.0735,308.0735,1,308.0735,2025-02-15T00:20:00Z,100,308.0735
309.05,309.05,309.05,11,309.05,2025-02-18T12:45:00Z,210,309.05
308.5,308.76,308.5,86,308.76,2025-02-18T13:00:00Z,1158,308.62093
308.0,308.0,308.0,17,308.0,2025-02-18T13:05:00Z,374,308.0
307.91,307.91,307.91,3,307.91,2025-02-18T13:10:00Z,121,307.91
307.5,307.86,307.5,29,307.86,2025-02-18T13:55:00Z,936,307.55547
308.1,308.1,307.96,26,307.96,2025-02-18T14:20:00Z,721,308.041558
306.1,307.4,306.1,58,307.4,2025-02-18T14:25:00Z,2971,307.128421
305.13,307.35,303.54,4042,307.35,2025-02-18T14:30:00Z,230054,306.326512
305.47,305.76,304.13,1184,305.01,2025-02-18T14:35:00Z,62418,304.849342
304.89,305.74,304.3905,954,305.69,2025-02-18T14:40:00Z,42802,304.832966
305.72,305.84,304.54,1060,304.71,2025-02-18T14:45:00Z,51288,305.283479
304.88,306.14,304.88,992,305.802,2025-02-18T14:50:00Z,36984,305.607463
304.275,305.05,304.14,1086,305.05,2025-02-18T14:55:00Z,39254,304.529368
304.14,304.48,303.5525,1633,304.15,2025-02-18T15:00:00Z,65583,304.03956
303.95,304.2862,303.8,942,304.205,2025-02-18T15:05:00Z,37193,304.019251
304.375,304.44,303.8,902,303.95,2025-02-18T15:10:00Z,31579,304.126647
304.85,304.87,304.05,991,304.45,2025-02-18T15:15:00Z,44974,304.544998
304.46,305.22,304.46,945,304.82,2025-02-18T15:20:00Z,30868,304.949131
304.43,304.66,304.25,811,304.495,2025-02-18T15:25:00Z,23797,304.497248
304.8,304.81,304.4001,660,304.43,2025-02-18T15:30:00Z,22047,304.593985
304.92,305.04,304.71,757,304.78,2025-02-18T15:35:00Z,20405,304.86817
304.86,305.1699,304.78,671,304.975,2025-02-18T15:40:00Z,27588,304.987355
305.115,305.1999,304.82,748,304.87,2025-02-18T15:45:00Z,31584,305.05561
305.09,305.2399,304.98,614,305.175,2025-02-18T15:50:00Z,21576,305.057647
304.9496,305.1556,304.595,904,305.06,2025-02-18T15:55:00Z,30761,304.866011
305.02,305.1884,304.73,711,304.86,2025-02-18T16:00:00Z,30882,304.891641
304.86,305.09,304.705,671,305.09,2025-02-18T16:05:00Z,19972,304.839857
304.46,305.0699,304.46,649,304.985,2025-02-18T16:10:00Z,20648,304.745261
304.41,304.66,304.35,603,304.4,2025-02-18T16:15:00Z,16982,304.481076
304.57,304.57,304.3,587,304.41,2025-02-18T16:20:00Z,16421,304.418751
304.445,304.57,304.3,770,304.46,2025-02-18T16:25:00Z,24915,304.435673
304.81,304.96,304.31,922,304.35,2025-02-18T16:30:00Z,24780,304.727671
304.81,304.87,304.393,655,304.87,2025-02-18T16:35:00Z,16003,304.659988
304.57,304.91,304.48,543,304.91,2025-02-18T16:40:00Z,13003,304.637967
304.58,304.64,304.43,457,304.57,2025-02-18T16:45:00Z,12227,304.555978
304.44,304.72,304.3366,590,304.61,2025-02-18T16:50:00Z,15977,304.535616
304.4,304.45,304.3,431,304.415,2025-02-18T16:55:00Z,13711,304.363511
304.57,304.57,304.3,632,304.425,2025-02-18T17:00:00Z,25178,304.369992
304.7,304.8499,304.57,604,304.71,2025-02-18T17:05:00Z,14286,304.738423
304.715,304.74,304.53,554,304.69,2025-02-18T17:10:00Z,13440,304.640287
304.74,304.81,304.58,641,304.69,2025-02-18T17:15:00Z,18993,304.660895
304.91,304.91,304.68,532,304.78,2025-02-18T17:20:00Z,16058,304.755973
305.06,305.07,304.77,629,304.92,2025-02-18T17:25:00Z,17839,304.933736
305.32,305.5113,305.05,625,305.1,2025-02-18T17:30:00Z,19975,305.327355
305.34,305.43,305.25,426,305.35,2025-02-18T17:35:00Z,12678,305.326678
305.395,305.45,305.355,335,305.355,2025-02-18T17:40:00Z,10689,305.39886
305.4,305.43,305.24,361,305.395,2025-02-18T17:45:00Z,12816,305.302435
305.33,305.5727,305.33,466,305.52,2025-02-18T17:50:00Z,11302,305.452948
305.27,305.48,305.27,445,305.36,2025-02-18T17:55:00Z,20500,305.317367
304.955,305.3,304.95,550,305.3,2025-02-18T18:00:00Z,12625,305.137071
304.92,304.96,304.87,338,304.885,2025-02-18T18:05:00Z,6984,304.907038
304.96,304.9852,304.76,363,304.87,2025-02-18T18:10:00Z,11196,304.871566
304.94,305.03,304.885,508,304.885,2025-02-18T18:15:00Z,12200,304.9394
304.96,305.0009,304.73,503,304.91,2025-02-18T18:20:00Z,13362,304.884897
304.95,305.03,304.85,369,304.96,2025-02-18T18:25:00Z,10209,304.897191
305.02,305.09,304.87,407,304.95,2025-02-18T18:30:00Z,10148,304.981958
304.854,305.14,304.845,518,305.03,2025-02-18T18:35:00Z,13588,305.002733
304.73,304.94,304.7,531,304.86,2025-02-18T18:40:00Z,15596,304.825806
304.715,304.96,304.715,464,304.73,2025-02-18T18:45:00Z,18625,304.851792
304.435,304.76,304.42,615,304.72,2025-02-18T18:50:00Z,14661,304.594167
304.3,304.4534,304.3,631,304.4476,2025-02-18T18:55:00Z,19357,304.360185
304.39,304.39,304.3,725,304.33,2025-02-18T19:00:00Z,42635,304.318603
303.835,304.44,303.77,1769,304.44,2025-02-18T19:05:00Z,96760,304.252274
303.745,303.99,303.69,702,303.887,2025-02-18T19:10:00Z,22120,303.792161
304.075,304.0892,303.75,603,303.8,2025-02-18T19:15:00Z,25670,303.944305
304.58,304.6626,304.0,896,304.03,2025-02-18T19:20:00Z,26159,304.33625
304.3495,304.555,304.3216,537,304.555,2025-02-18T19:25:00Z,16026,304.456734
304.09,304.3989,304.07,568,304.3,2025-02-18T19:30:00Z,15468,304.249481
304.065,304.21,304.0,554,304.1,2025-02-18T19:35:00Z,14978,304.087833
304.36,304.41,304.065,544,304.065,2025-02-18T19:40:00Z,18938,304.313064
304.355,304.43,304.19,571,304.32,2025-02-18T19:45:00Z,13921,304.330572
304.3,304.4899,304.265,542,304.36,2025-02-18T19:50:00Z,13804,304.361944
304.23,304.49,304.23,661,304.41,2025-02-18T19:55:00Z,15504,304.369733
304.45,304.5,304.22,610,304.24,2025-02-18T20:00:00Z,17403,304.332046
304.44,304.56,304.37,773,304.45,2025-02-18T20:05:00Z,26543,304.463617
304.55,304.56,304.36,684,304.405,2025-02-18T20:10:00Z,22034,304.436345
304.25,304.62,304.25,809,304.53,2025-02-18T20:15:00Z,28934,304.410793
303.98,304.24,303.89,845,304.24,2025-02-18T20:20:00Z,32137,304.051652
304.24,304.34,303.98,876,303.98,2025-02-18T20:25:00Z,31397,304.219786
304.85,304.855,304.11,1000,304.24,2025-02-18T20:30:00Z,32476,304.413844
304.67,304.92,304.67,793,304.88,2025-02-18T20:35:00Z,28070,304.802918
304.61,304.7482,304.5,863,304.71,2025-02-18T20:40:00Z,24833,304.607645
304.6,304.68,304.42,1069,304.63,2025-02-18T20:45:00Z,31708,304.522376
304.4,304.74,304.39,1897,304.48,2025-02-18T20:50:00Z,58818,304.560087
304.89,304.99,304.31,4213,304.39,2025-02-18T20:55:00Z,188057,304.706443
304.15,304.83,304.15,144,304.83,2025-02-18T21:00:00Z,929144,304.829228
304.83,304.83,304.83,2,304.83,2025-02-18T21:05:00Z,584,304.83
304.83,304.83,304.83,1,304.83,2025-02-18T21:10:00Z,880,304.83
304.3132,304.3132,304.3132,1,304.3132,2025-02-18T22:20:00Z,200,304.3132
304.32,304.32,304.32,1,304.32,2025-02-18T22:40:00Z,100,304.32
304.5,304.66,304.5,2,304.66,2025-02-18T23:20:00Z,208,304.583077
304.02,304.69,304.02,49,304.69,2025-02-19T13:00:00Z,685,304.355
303.6,303.6,303.6,14,303.6,2025-02-19T14:25:00Z,162,303.6
300.8,303.79,300.67,3027,303.32,2025-02-19T14:30:00Z,138888,302.812104
300.4,300.82,300.02,1319,300.82,2025-02-19T14:35:00Z,63992,300.450361
300.0,300.67,299.69,1299,300.35,2025-02-19T14:40:00Z,53148,300.136699
300.01,300.32,299.7,1241,300.05,2025-02-19T14:45:00Z,66310,300.03105
300.43,300.77,299.875,998,300.02,2025-02-19T14:50:00Z,32027,300.358428
300.42,300.6,300.12,760,300.505,2025-02-19T14:55:00Z,22296,300.421475
300.5203,300.8474,300.16,1060,300.42,2025-02-19T15:00:00Z,39738,300.520329
300.88,301.06,300.44,1045,300.4976,2025-02-19T15:05:00Z,37919,300.727045
300.65,301.17,300.53,1425,300.97,2025-02-19T15:10:00Z,68657,300.860469
300.095,300.75,300.07,1363,300.675,2025-02-19T15:15:00Z,56507,300.493481
299.9,300.2699,299.9,1053,300.18,2025-02-19T15:20:00Z,41240,300.064013
299.865,300.075,299.71,1028,299.9,2025-02-19T15:25:00Z,41691,299.923019
300.365,300.4815,299.61,1227,299.865,2025-02-19T15:30:00Z,45634,300.007297
300.325,300.6,300.23,942,300.375,2025-02-19T15:35:00Z,37865,300.403178
300.2141,300.37,299.96,946,300.37,2025-02-19T15:40:00Z,36629,300.183924
300.7877,300.7877,300.09,1025,300.14,2025-02-19T15:45:00Z,37162,300.494029
301.275,301.335,300.685,962,300.685,2025-02-19T15:50:00Z,38209,301.028097
300.65,301.39,300.65,885,301.285,2025-02-19T15:55:00Z,36355,301.007434
300.645,300.78,300.39,654,300.78,2025-02-19T16:00:00Z,22498,300.577846
301.215,301.3,300.645,711,300.72,2025-02-19T16:05:00Z,26518,301.029711
301.66,301.71,301.25,524,301.33,2025-02-19T16:10:00Z,15988,301.502447
301.18,301.66,301.18,675,301.66,2025-02-19T16:15:00Z,21408,301.409057
301.17,301.29,301.04,668,301.11,2025-02-19T16:20:00Z,17718,301.166312
301.16,301.43,301.02,663,301.155,2025-02-19T16:25:00Z,31780,301.278128
301.2375,301.48,301.1,659,301.19,2025-02-19T16:30:00Z,24163,301.281536
300.985,301.31,300.98,539,301.31,2025-02-19T16:35:00Z,17801,301.164912
301.12,301.35,301.015,520,301.015,2025-02-19T16:40:00Z,17989,301.208428
301.1,301.25,300.9,495,301.19,2025-02-19T16:45:00Z,16746,301.102159
300.86,301.3674,300.86,641,301.09,2025-02-19T16:50:00Z,23715,301.150829
300.93,301.05,300.75,605,300.86,2025-02-19T16:55:00Z,18491,300.947247
300.86,300.99,300.83,496,300.86,2025-02-19T17:00:00Z,14544,300.900873
300.635,300.94,300.61,580,300.923,2025-02-19T17:05:00Z,20748,300.783058
300.73,300.85,300.6,438,300.7,2025-02-19T17:10:00Z,11585,300.732565
300.285,300.76,300.22,624,300.685,2025-02-19T17:15:00Z,19152,300.501942
299.9607,300.3105,299.96,606,300.27,2025-02-19T17:20:00Z,21653,300.086444
300.01,300.18,299.94,527,299.94,2025-02-19T17:25:00Z,15904,300.056174
299.77,300.07,299.75,757,300.07,2025-02-19T17:30:00Z,26937,299.874795
299.67,299.93,299.58,1110,299.81,2025-02-19T17:35:00Z,34104,299.7622
299.67,299.7933,299.65,499,299.7,2025-02-19T17:40:00Z,16226,299.722146
299.74,299.84,299.64,596,299.725,2025-02-19T17:45:00Z,21192,299.728263
299.66,299.84,299.65,517,299.74,2025-02-19T17:50:00Z,17363,299.720874
299.79,299.89,299.65,529,299.65,2025-02-19T17:55:00Z,16915,299.775918
299.86,300.03,299.76,724,299.76,2025-02-19T18:00:00Z,25680,299.908408
299.98,300.2,299.86,524,299.86,2025-02-19T18:05:00Z,27040,300.116784
299.6,300.04,299.51,843,300.035,2025-02-19T18:10:00Z,42125,299.652208
299.69,299.71,299.57,501,299.6,2025-02-19T18:15:00Z,16997,299.640307
299.995,300.06,299.66,578,299.67,2025-02-19T18:20:00Z,24191,299.808565
300.19,300.19,299.93,382,299.99,2025-02-19T18:25:00Z,14041,300.033732
300.19,300.26,299.8886,641,300.16,2025-02-19T18:30:00Z,24629,300.10657
300.035,300.17,299.85,520,300.0654,2025-02-19T18:35:00Z,16086,300.023714
299.995,300.08,299.86,456,300.055,2025-02-19T18:40:00Z,15726,299.984232
299.84,299.96,299.75,529,299.93,2025-02-19T18:45:00Z,17560,299.822015
300.2,300.298,299.84,464,299.84,2025-02-19T18:50:00Z,15651,300.118521
300.05,300.2395,299.99,615,300.12,2025-02-19T18:55:00Z,21720,300.108881
299.94,300.16,299.94,576,300.045,2025-02-19T19:00:00Z,20082,300.066381
300.125,300.16,299.94,423,299.94,2025-02-19T19:05:00Z,14990,300.100114
300.82,300.82,300.125,800,300.125,2025-02-19T19:10:00Z,30316,300.416811
301.22,301.26,300.75,688,300.75,2025-02-19T19:15:00Z,25422,301.022511
301.535,301.55,301.13,571,301.22,2025-02-19T19:20:00Z,18024,301.273795
301.41,301.535,301.33,455,301.535,2025-02-19T19:25:00Z,13546,301.419518
301.4,301.54,301.33,514,301.5018,2025-02-19T19:30:00Z,16485,301.408114
301.305,301.45,301.19,522,301.35,2025-02-19T19:35:00Z,14857,301.315484
300.915,301.285,300.88,518,301.285,2025-02-19T19:40:00Z,15512,301.101999
300.67,301.0372,300.65,770,301.0372,2025-02-19T19:45:00Z,27796,300.802661
300.915,300.9482,300.5901,758,300.66,2025-02-19T19:50:00Z,33092,300.683158
301.14,301.22,301.0,455,301.0,2025-02-19T19:55:00Z,13217,301.084679
301.12,301.23,300.935,615,301.14,2025-02-19T20:00:00Z,18405,301.08877
301.0636,301.2303,301.0,757,301.19,2025-02-19T20:05:00Z,28979,301.069951
301.2,301.2,301.05,463,301.1764,2025-02-19T20:10:00Z,12683,301.125834
301.33,301.51,301.1465,650,301.2,2025-02-19T20:15:00Z,25344,301.359134
301.635,301.67,301.3,623,301.31,2025-02-19T20:20:00Z,20608,301.510707
301.745,301.87,301.56,820,301.57,2025-02-19T20:25:00Z,28519,301.721229
302.215,302.215,301.745,1000,301.745,2025-02-19T20:30:00Z,33103,301.941878
302.12,302.215,302.02,820,302.215,2025-02-19T20:35:00Z,26540,302.115324
301.915,302.1567,301.86,870,302.1567,2025-02-19T20:40:00Z,26979,302.000787
302.11,302.33,301.915,1305,301.94,2025-02-19T20:45:00Z,43536,302.095041
301.705,302.26,301.655,1677,302.16,2025-02-19T20:50:00Z,58526,301.914236
301.92,301.94,301.59,3338,301.76,2025-02-19T20:55:00Z,164594,301.758111
301.94,301.94,301.94,83,301.94,2025-02-19T21:00:00Z,535567,301.94
301.94,301.94,301.94,3,301.94,2025-02-19T21:05:00Z,1400,301.94
299.39,299.39,299.39,2,299.39,2025-02-19T21:10:00Z,132,299.39
301.43,301.43,301.43,1,301.43,2025-02-19T22:35:00Z,180,301.43
300.43,300.83,299.58,1709,300.83,2025-02-20T14:30:00Z,80971,300.46958
299.815,300.28,299.57,817,299.89,2025-02-20T14:35:00Z,31362,299.902665
300.08,300.35,299.52,731,299.59,2025-02-20T14:40:00Z,27731,299.930556
299.225,300.19,299.11,719,300.05,2025-02-20T14:45:00Z,25694,299.842648
299.42,299.71,299.11,820,299.11,2025-02-20T14:50:00Z,22807,299.462497
299.5342,299.72,299.31,822,299.46,2025-02-20T14:55:00Z,23977,299.52494
299.235,300.03,299.09,850,299.74,2025-02-20T15:00:00Z,26004,299.756905
299.34,299.4952,298.92,989,299.235,2025-02-20T15:05:00Z,33169,299.096882
299.36,299.5,299.18,691,299.26,2025-02-20T15:10:00Z,18617,299.364655
298.48,299.46,298.4,1148,299.36,2025-02-20T15:15:00Z,30004,299.033139
298.588,298.67,298.4,776,298.6,2025-02-20T15:20:00Z,26238,298.530099
298.8475,298.86,298.22,864,298.54,2025-02-20T15:25:00Z,26717,298.503563
299.175,299.2558,298.8,716,298.845,2025-02-20T15:30:00Z,23408,298.992462
299.04,299.51,298.93,795,299.175,2025-02-20T15:35:00Z,25037,299.155461
299.335,299.42,299.04,613,299.06,2025-02-20T15:40:00Z,16145,299.211516
299.97,299.97,299.335,732,299.335,2025-02-20T15:45:00Z,24232,299.671491
299.52,299.9094,299.47,532,299.9094,2025-02-20T15:50:00Z,18001,299.689892
299.85,299.85,299.23,527,299.4,2025-02-20T15:55:00Z,13626,299.520636
299.18,299.86,299.17,596,299.83,2025-02-20T16:00:00Z,16742,299.633283
299.62,299.65,299.16,568,299.255,2025-02-20T16:05:00Z,15926,299.340205
299.43,299.83,299.37,472,299.6641,2025-02-20T16:10:00Z,13344,299.568317
299.56,299.6504,299.36,577,299.435,2025-02-20T16:15:00Z,24916,299.475468
299.52,299.89,299.38,919,299.56,2025-02-20T16:20:00Z,21325,299.593254
299.195,299.62,299.02,550,299.62,2025-02-20T16:25:00Z,15454,299.32192
298.69,299.305,298.62,606,299.305,2025-02-20T16:30:00Z,21681,298.979218
298.85,298.95,298.63,573,298.67,2025-02-20T16:35:00Z,19567,298.772084
298.845,298.92,298.75,474,298.84,2025-02-20T16:40:00Z,12647,298.831678
298.51,298.88,298.51,543,298.825,2025-02-20T16:45:00Z,16917,298.728522
298.4,298.62,298.4,729,298.58,2025-02-20T16:50:00Z,19028,298.478138
298.26,298.6,298.25,602,298.48,2025-02-20T16:55:00Z,17582,298.475397
298.15,298.35,298.15,516,298.2,2025-02-20T17:00:00Z,14541,298.248605
298.36,298.48,298.23,542,298.23,2025-02-20T17:05:00Z,16168,298.342612
298.78,298.87,298.36,656,298.36,2025-02-20T17:10:00Z,25952,298.550853
298.915,299.07,298.755,449,298.78,2025-02-20T17:15:00Z,18766,298.825288
298.98,299.0264,298.74,461,298.84,2025-02-20T17:20:00Z,12607,298.878085
298.79,298.99,298.72,485,298.99,2025-02-20T17:25:00Z,10389,298.86763
299.145,299.24,298.69,514,298.775,2025-02-20T17:30:00Z,207116,298.874354
299.21,299.32,299.02,509,299.185,2025-02-20T17:35:00Z,15031,299.175681
299.16,299.21,299.03,438,299.18,2025-02-20T17:40:00Z,10238,299.14003
299.33,299.335,299.06,470,299.1466,2025-02-20T17:45:00Z,13220,299.182282
299.35,299.41,299.24,1024,299.4,2025-02-20T17:50:00Z,12135,299.31872
299.0275,299.29,298.93,454,299.26,2025-02-20T17:55:00Z,12577,299.094042
299.135,299.19,298.87,401,298.9937,2025-02-20T18:00:00Z,11533,299.021429
299.215,299.2599,299.09,396,299.2,2025-02-20T18:05:00Z,9494,299.181198
299.35,299.38,299.2,450,299.22,2025-02-20T18:10:00Z,12262,299.293136
299.14,299.37,299.12,362,299.33,2025-02-20T18:15:00Z,8843,299.222722
298.98,299.18,298.98,487,299.13,2025-02-20T18:20:00Z,11992,299.068763
299.14,299.15,298.94,440,298.98,2025-02-20T18:25:00Z,14681,299.062225
299.49,299.53,299.11,435,299.11,2025-02-20T18:30:00Z,11881,299.264595
299.665,299.665,299.41,409,299.49,2025-02-20T18:35:00Z,10020,299.528192
299.645,299.7,299.5663,460,299.65,2025-02-20T18:40:00Z,11373,299.645398
299.73,300.0,299.645,463,299.645,2025-02-20T18:45:00Z,15376,299.793519
299.6132,299.752,299.51,398,299.66,2025-02-20T18:50:00Z,9427,299.596922
299.915,299.92,299.548,511,299.66,2025-02-20T18:55:00Z,16666,299.764388
299.95,300.02,299.85,447,299.94,2025-02-20T19:00:00Z,14505,299.9382
300.19,300.29,299.85,565,299.955,2025-02-20T19:05:00Z,24542,300.051672
300.28,300.39,300.0,692,300.18,2025-02-20T19:10:00Z,36709,300.16756
300.72,300.72,300.17,496,300.17,2025-02-20T19:15:00Z,14916,300.433244
300.72,300.85,300.6119,568,300.72,2025-02-20T19:20:00Z,22271,300.746101
300.855,300.91,300.61,493,300.77,2025-02-20T19:25:00Z,18694,300.780785
300.885,301.0,300.79,549,300.855,2025-02-20T19:30:00Z,22511,300.881105
301.17,301.2,300.885,519,300.885,2025-02-20T19:35:00Z,17846,301.035074
301.58,301.58,301.09,575,301.17,2025-02-20T19:40:00Z,23507,301.339917
302.0,302.09,301.52,625,301.52,2025-02-20T19:45:00Z,27083,301.904422
302.325,302.325,302.02,690,302.02,2025-02-20T19:50:00Z,25869,302.132918
302.135,302.4901,302.11,832,302.3557,2025-02-20T19:55:00Z,35230,302.320504
301.77,302.17,301.6,733,302.17,2025-02-20T20:00:00Z,27919,301.881644
301.94,302.08,301.77,532,301.77,2025-02-20T20:05:00Z,21254,301.965188
302.175,302.24,301.81,594,301.94,2025-02-20T20:10:00Z,24022,302.082145
302.12,302.22,301.94,744,302.107,2025-02-20T20:15:00Z,29781,302.071487
302.41,302.41,302.09,601,302.09,2025-02-20T20:20:00Z,23185,302.236203
302.32,302.41,302.22,895,302.4005,2025-02-20T20:25:00Z,32269,302.30845
302.075,302.48,301.99,1019,302.32,2025-02-20T20:30:00Z,33698,302.187358
302.08,302.14,301.9265,895,302.03,2025-02-20T20:35:00Z,34503,302.02757
301.75,302.14,301.64,1136,302.02,2025-02-20T20:40:00Z,53284,302.003704
301.9,301.98,301.54,1190,301.73,2025-02-20T20:45:00Z,47106,301.767675
302.655,302.69,301.98,2303,301.98,2025-02-20T20:50:00Z,145086,302.189707
303.02,303.13,302.645,4217,302.77,2025-02-20T20:55:00Z,197922,302.901241
303.05,303.05,303.05,85,303.05,2025-02-20T21:00:00Z,834367,303.05
302.57,302.57,302.57,1,302.57,2025-02-21T04:50:00Z,100,302.57
303.6,303.6,303.6,42,303.6,2025-02-21T13:00:00Z,387,303.6
303.67,303.67,303.67,10,303.67,2025-02-21T13:50:00Z,150,303.67
303.13,303.13,303.0,6,303.0,2025-02-21T14:00:00Z,204,303.065
303.33,303.33,303.33,5,303.33,2025-02-21T14:20:00Z,121,303.33
303.93,303.93,303.93,12,303.93,2025-02-21T14:25:00Z,338,303.93
302.85,304.4913,302.5,1713,303.92,2025-02-21T14:30:00Z,158000,304.00391
302.56,303.115,302.32,652,302.725,2025-02-21T14:35:00Z,27123,302.744126
302.01,303.11,302.01,639,302.565,2025-02-21T14:40:00Z,46128,302.845673
301.69,302.3,301.59,544,302.0351,2025-02-21T14:45:00Z,20633,301.949192
302.377,302.8,301.67,592,301.67,2025-02-21T14:50:00Z,64275,302.393155
302.6732,302.8,302.3417,373,302.375,2025-02-21T14:55:00Z,11761,302.507579
303.15,303.15,302.5944,570,302.63,2025-02-21T15:00:00Z,16591,302.805332
304.0,304.0,303.0121,641,303.0121,2025-02-21T15:05:00Z,17097,303.476581
303.525,304.2978,303.3675,713,303.965,2025-02-21T15:10:00Z,20454,304.068716
303.705,303.77,303.2151,328,303.2151,2025-02-21T15:15:00Z,7923,303.632691
303.895,304.29,303.82,583,303.89,2025-02-21T15:20:00Z,21787,304.045292
304.295,304.42,303.8833,456,303.895,2025-02-21T15:25:00Z,14076,304.134249
304.3,304.58,304.19,579,304.1943,2025-02-21T15:30:00Z,25465,304.363111
304.2335,304.54,304.01,495,304.4235,2025-02-21T15:35:00Z,11677,304.20445
304.355,304.4,304.13,435,304.205,2025-02-21T15:40:00Z,12335,304.291993
304.4,304.78,304.2,666,304.375,2025-02-21T15:45:00Z,20576,304.52822
304.6083,304.9,304.2,596,304.4,2025-02-21T15:50:00Z,16896,304.484884
304.7,304.7,304.46,399,304.6736,2025-02-21T15:55:00Z,8180,304.607019
304.9068,305.2,304.765,715,304.765,2025-02-21T16:00:00Z,25845,305.025309
305.76,305.86,305.09,649,305.09,2025-02-21T16:05:00Z,23436,305.484034
305.5,305.7167,305.45,808,305.635,2025-02-21T16:10:00Z,36226,305.562342
305.68,305.7,305.22,625,305.65,2025-02-21T16:15:00Z,31239,305.535884
305.485,305.89,305.41,521,305.71,2025-02-21T16:20:00Z,17351,305.693649
305.38,305.5791,305.19,501,305.44,2025-02-21T16:25:00Z,16496,305.423923
305.175,305.38,304.9133,560,305.38,2025-02-21T16:30:00Z,20381,305.212418
305.68,305.68,305.275,453,305.28,2025-02-21T16:35:00Z,9144,305.451619
305.675,305.73,305.5705,386,305.68,2025-02-21T16:40:00Z,11945,305.661335
305.575,305.7267,305.42,512,305.67,2025-02-21T16:45:00Z,20821,305.620625
305.49,305.76,305.49,536,305.63,2025-02-21T16:50:00Z,14323,305.65499
305.78,305.78,305.535,387,305.545,2025-02-21T16:55:00Z,9768,305.66561
305.13,305.85,305.01,657,305.755,2025-02-21T17:00:00Z,35293,305.543905
304.95,305.26,304.8,465,305.25,2025-02-21T17:05:00Z,19803,305.106208
304.91,305.0,304.56,415,304.9876,2025-02-21T17:10:00Z,16473,304.798196
304.76,305.06,304.69,468,304.92,2025-02-21T17:15:00Z,14331,304.877904
305.12,305.12,304.6817,493,304.76,2025-02-21T17:20:00Z,17619,304.86222
305.04,305.31,304.9633,458,305.11,2025-02-21T17:25:00Z,13584,305.127861
305.07,305.07,304.91,394,304.96,2025-02-21T17:30:00Z,11211,305.022212
304.85,305.08,304.635,527,304.99,2025-02-21T17:35:00Z,16103,304.868988
305.2,305.2,304.82,456,304.93,2025-02-21T17:40:00Z,12331,305.015723
305.33,305.33,305.0762,552,305.2303,2025-02-21T17:45:00Z,13828,305.179878
305.28,305.59,305.165,645,305.3,2025-02-21T17:50:00Z,22135,305.331731
